OBJECTID *;ESTADO_SUPERFICIAL;FECHA_ESTADO;CalCodigo *
705;SATISFACTORIO;31/12/2024;136806
706;SATISFACTORIO;31/12/2024;180219
707;BUENO;31/12/2024;154051
708;GRAVE;31/12/2024;91013009
709;BUENO;31/12/2024;153152
710;SATISFACTORIO;31/12/2024;169147
711;SATISFACTORIO;31/12/2024;369320
712;BUENO;31/12/2024;366619
713;BUENO;31/12/2024;386122
714;SATISFACTORIO;31/12/2024;181908
715;BUENO;31/12/2024;24120773
716;SATISFACTORIO;31/12/2024;154330
717;SATISFACTORIO;31/12/2024;138902
718;SATISFACTORIO;31/12/2024;444088
719;GRAVE;31/12/2024;173367
720;SATISFACTORIO;31/12/2024;181669
721;SATISFACTORIO;31/12/2024;350568
722;BUENO;31/12/2024;385683
723;SATISFACTORIO;31/12/2024;903524
724;SATISFACTORIO;31/12/2024;354046
725;SATISFACTORIO;31/12/2024;148444
726;BUENO;31/12/2024;360496
727;GRAVE;31/12/2024;91019634
728;SATISFACTORIO;31/12/2024;381871
729;GRAVE;31/12/2024;300996
730;SATISFACTORIO;31/12/2024;511929
731;BUENO;31/12/2024;424066
732;BUENO;31/12/2024;485926
733;SATISFACTORIO;31/12/2024;137494
734;JUSTO;31/12/2024;148367
735;BUENO;31/12/2024;150804
736;GRAVE;31/12/2024;454322
737;BUENO;31/12/2024;210596
738;GRAVE;31/12/2024;212119
739;SATISFACTORIO;31/12/2024;148186
740;SATISFACTORIO;31/12/2024;183439
741;SATISFACTORIO;31/12/2024;151685
742;JUSTO;31/12/2024;173342
743;BUENO;31/12/2024;149174
744;SATISFACTORIO;31/12/2024;187524
745;JUSTO;31/12/2024;455776
746;SATISFACTORIO;31/12/2024;361911
747;BUENO;31/12/2024;293703
748;SATISFACTORIO;31/12/2024;91020963
749;SATISFACTORIO;31/12/2024;91014540
750;SATISFACTORIO;31/12/2024;178786
751;SATISFACTORIO;31/12/2024;368977
752;SATISFACTORIO;31/12/2024;143450
753;SATISFACTORIO;31/12/2024;174358
754;BUENO;31/12/2024;386027
755;SATISFACTORIO;31/12/2024;175019
756;SATISFACTORIO;31/12/2024;157551
757;BUENO;31/12/2024;440152
758;BUENO;31/12/2024;170947
759;SATISFACTORIO;31/12/2024;177354
760;GRAVE;31/12/2024;418213
761;BUENO;31/12/2024;356395
762;SATISFACTORIO;31/12/2024;91012606
763;SATISFACTORIO;31/12/2024;440579
764;BUENO;31/12/2024;206001
765;SATISFACTORIO;31/12/2024;472642
766;SATISFACTORIO;31/12/2024;388502
767;GRAVE;31/12/2024;354697
768;GRAVE;31/12/2024;305372
769;BUENO;31/12/2024;441383
770;SATISFACTORIO;31/12/2024;352924
771;SATISFACTORIO;31/12/2024;166999
772;SATISFACTORIO;31/12/2024;606510
773;SATISFACTORIO;31/12/2024;417777
774;SATISFACTORIO;31/12/2024;458778
775;BUENO;31/12/2024;457966
776;BUENO;31/12/2024;385076
777;BUENO;31/12/2024;91019813
778;SATISFACTORIO;31/12/2024;146182
779;SATISFACTORIO;31/12/2024;388052
780;BUENO;31/12/2024;350365
781;BUENO;31/12/2024;303971
782;BUENO;31/12/2024;154777
783;SATISFACTORIO;31/12/2024;382423
784;SATISFACTORIO;31/12/2024;146636
785;SATISFACTORIO;31/12/2024;145766
786;JUSTO;31/12/2024;444921
787;BUENO;31/12/2024;383368
788;GRAVE;31/12/2024;603913
789;BUENO;31/12/2024;153324
790;SATISFACTORIO;31/12/2024;175974
791;SATISFACTORIO;31/12/2024;146805
792;SATISFACTORIO;31/12/2024;188856
793;SATISFACTORIO;31/12/2024;136835
794;SATISFACTORIO;31/12/2024;91023055
795;SATISFACTORIO;31/12/2024;175582
796;SATISFACTORIO;31/12/2024;162058
797;SATISFACTORIO;31/12/2024;157480
798;GRAVE;31/12/2024;440181
799;BUENO;31/12/2024;472919
800;GRAVE;31/12/2024;302393
801;GRAVE;31/12/2024;175113
802;SATISFACTORIO;31/12/2024;186693
803;SATISFACTORIO;31/12/2024;147911
804;JUSTO;31/12/2024;139686
805;BUENO;31/12/2024;418551
806;JUSTO;31/12/2024;176048
807;SATISFACTORIO;31/12/2024;167479
808;GRAVE;31/12/2024;534361
809;SATISFACTORIO;31/12/2024;168970
810;BUENO;31/12/2024;418207
811;SATISFACTORIO;31/12/2024;178647
812;BUENO;31/12/2024;91022429
813;SATISFACTORIO;31/12/2024;456483
814;BUENO;31/12/2024;209616
815;BUENO;31/12/2024;369948
816;SATISFACTORIO;31/12/2024;148175
817;SATISFACTORIO;31/12/2024;142794
818;SATISFACTORIO;31/12/2024;322457
819;SATISFACTORIO;31/12/2024;381120
820;GRAVE;31/12/2024;152751
821;SATISFACTORIO;31/12/2024;176938
822;BUENO;31/12/2024;91016655
823;BUENO;31/12/2024;170541
824;SATISFACTORIO;31/12/2024;511943
825;SATISFACTORIO;31/12/2024;174075
826;GRAVE;31/12/2024;293883
827;SATISFACTORIO;31/12/2024;471124
828;SATISFACTORIO;31/12/2024;142110
829;BUENO;31/12/2024;170969
830;SATISFACTORIO;31/12/2024;303419
831;SATISFACTORIO;31/12/2024;363884
832;SATISFACTORIO;31/12/2024;146166
833;BUENO;31/12/2024;383016
834;GRAVE;31/12/2024;359743
835;SATISFACTORIO;31/12/2024;156128
836;SATISFACTORIO;31/12/2024;187036
837;SATISFACTORIO;31/12/2024;91016812
838;SATISFACTORIO;31/12/2024;182238
839;BUENO;31/12/2024;167373
840;BUENO;31/12/2024;297248
841;BUENO;31/12/2024;209524
842;SATISFACTORIO;31/12/2024;383282
843;SATISFACTORIO;31/12/2024;182554
844;SATISFACTORIO;31/12/2024;175355
845;JUSTO;31/12/2024;363514
846;BUENO;31/12/2024;362319
847;SATISFACTORIO;31/12/2024;365360
848;BUENO;31/12/2024;148032
849;SATISFACTORIO;31/12/2024;139024
850;BUENO;31/12/2024;369124
851;BUENO;31/12/2024;91022380
852;SATISFACTORIO;31/12/2024;91023493
853;8;31/12/2024;304451
854;SATISFACTORIO;31/12/2024;817796
855;BUENO;31/12/2024;420256
856;SATISFACTORIO;31/12/2024;413809
857;SATISFACTORIO;31/12/2024;806856
858;SATISFACTORIO;31/12/2024;301079
859;SATISFACTORIO;31/12/2024;412676
860;SATISFACTORIO;31/12/2024;147956
861;BUENO;31/12/2024;368064
862;JUSTO;31/12/2024;171572
863;SATISFACTORIO;31/12/2024;366206
864;GRAVE;31/12/2024;444168
865;BUENO;31/12/2024;422979
866;BUENO;31/12/2024;153582
867;BUENO;31/12/2024;209353
868;SATISFACTORIO;31/12/2024;459462
869;BUENO;31/12/2024;150041
870;SATISFACTORIO;31/12/2024;473564
871;SATISFACTORIO;31/12/2024;354826
872;BUENO;31/12/2024;299074
873;BUENO;31/12/2024;387943
874;BUENO;31/12/2024;174078
875;GRAVE;31/12/2024;91021778
876;JUSTO;31/12/2024;175389
877;SATISFACTORIO;31/12/2024;414280
878;SATISFACTORIO;31/12/2024;148008
879;JUSTO;31/12/2024;361198
880;BUENO;31/12/2024;165879
881;BUENO;31/12/2024;355716
882;SATISFACTORIO;31/12/2024;159298
883;BUENO;31/12/2024;153201
884;SATISFACTORIO;31/12/2024;380391
885;SATISFACTORIO;31/12/2024;452395
886;GRAVE;31/12/2024;458967
887;SATISFACTORIO;31/12/2024;159404
888;SATISFACTORIO;31/12/2024;184688
889;SATISFACTORIO;31/12/2024;91023426
890;SATISFACTORIO;31/12/2024;419737
891;SATISFACTORIO;31/12/2024;177901
892;BUENO;31/12/2024;902156
893;GRAVE;31/12/2024;175101
894;BUENO;31/12/2024;291319
895;SATISFACTORIO;31/12/2024;324069
896;BUENO;31/12/2024;299399
897;SATISFACTORIO;31/12/2024;357666
898;SATISFACTORIO;31/12/2024;324904
899;SATISFACTORIO;31/12/2024;188191
900;SATISFACTORIO;31/12/2024;91012558
901;SATISFACTORIO;31/12/2024;2059010
902;SATISFACTORIO;31/12/2024;176126
903;SATISFACTORIO;31/12/2024;145791
904;SATISFACTORIO;31/12/2024;366393
905;SATISFACTORIO;31/12/2024;350810
906;SATISFACTORIO;31/12/2024;363979
907;BUENO;31/12/2024;24124362
908;SATISFACTORIO;31/12/2024;353101
909;GRAVE;31/12/2024;156270
910;JUSTO;31/12/2024;357228
911;SATISFACTORIO;31/12/2024;168569
912;SATISFACTORIO;31/12/2024;142714
913;SATISFACTORIO;31/12/2024;153000
914;GRAVE;31/12/2024;458634
915;SATISFACTORIO;31/12/2024;382374
916;SATISFACTORIO;31/12/2024;139072
917;SATISFACTORIO;31/12/2024;463492
918;GRAVE;31/12/2024;155018
919;SATISFACTORIO;31/12/2024;91023636
920;SATISFACTORIO;31/12/2024;200572
921;SATISFACTORIO;31/12/2024;445150
922;SATISFACTORIO;31/12/2024;416639
923;SATISFACTORIO;31/12/2024;325627
924;GRAVE;31/12/2024;305519
925;BUENO;31/12/2024;24121441
926;BUENO;31/12/2024;153346
927;SATISFACTORIO;31/12/2024;384227
928;SATISFACTORIO;31/12/2024;182911
929;GRAVE;31/12/2024;176840
930;SATISFACTORIO;31/12/2024;185970
931;BUENO;31/12/2024;155630
932;SATISFACTORIO;31/12/2024;361120
933;BUENO;31/12/2024;353077
934;BUENO;31/12/2024;91023206
935;SATISFACTORIO;31/12/2024;24119780
936;JUSTO;31/12/2024;357630
937;SATISFACTORIO;31/12/2024;181711
938;SATISFACTORIO;31/12/2024;367702
939;SATISFACTORIO;31/12/2024;157875
940;SATISFACTORIO;31/12/2024;91020513
941;SATISFACTORIO;31/12/2024;150179
942;BUENO;31/12/2024;454271
943;SATISFACTORIO;31/12/2024;384635
944;SATISFACTORIO;31/12/2024;169597
945;BUENO;31/12/2024;153684
946;SATISFACTORIO;31/12/2024;354498
947;BUENO;31/12/2024;417702
948;BUENO;31/12/2024;298266
949;SATISFACTORIO;31/12/2024;167985
950;BUENO;31/12/2024;91019136
951;SATISFACTORIO;31/12/2024;151522
952;SATISFACTORIO;31/12/2024;168880
953;SATISFACTORIO;31/12/2024;294999
954;SATISFACTORIO;31/12/2024;359496
955;BUENO;31/12/2024;352370
956;SATISFACTORIO;31/12/2024;189171
957;SATISFACTORIO;31/12/2024;358932
958;SATISFACTORIO;31/12/2024;471360
959;BUENO;31/12/2024;416711
960;BUENO;31/12/2024;150121
961;GRAVE;31/12/2024;380597
962;GRAVE;31/12/2024;152753
963;JUSTO;31/12/2024;364913
964;BUENO;31/12/2024;140326
965;BUENO;31/12/2024;471271
966;SATISFACTORIO;31/12/2024;441315
967;SATISFACTORIO;31/12/2024;136427
968;SATISFACTORIO;31/12/2024;447661
969;BUENO;31/12/2024;440155
970;BUENO;31/12/2024;356053
971;SATISFACTORIO;31/12/2024;139907
972;GRAVE;31/12/2024;478736
973;SATISFACTORIO;31/12/2024;177643
974;SATISFACTORIO;31/12/2024;353461
975;SATISFACTORIO;31/12/2024;351472
976;SATISFACTORIO;31/12/2024;365864
977;SATISFACTORIO;31/12/2024;188007
978;SATISFACTORIO;31/12/2024;806149
979;SATISFACTORIO;31/12/2024;147569
980;SATISFACTORIO;31/12/2024;187708
981;SATISFACTORIO;31/12/2024;153907
982;SATISFACTORIO;31/12/2024;163731
983;BUENO;31/12/2024;350843
984;SATISFACTORIO;31/12/2024;161335
985;SATISFACTORIO;31/12/2024;293456
986;SATISFACTORIO;31/12/2024;175251
987;BUENO;31/12/2024;153400
988;SATISFACTORIO;31/12/2024;380720
989;BUENO;31/12/2024;446609
990;BUENO;31/12/2024;321080
991;GRAVE;31/12/2024;91021852
992;SATISFACTORIO;31/12/2024;152914
993;SATISFACTORIO;31/12/2024;384704
994;BUENO;31/12/2024;298772
995;SATISFACTORIO;31/12/2024;294768
996;SATISFACTORIO;31/12/2024;903306
997;SATISFACTORIO;31/12/2024;382878
998;GRAVE;31/12/2024;156012
999;SATISFACTORIO;31/12/2024;91021055
1000;GRAVE;31/12/2024;457850
1001;SATISFACTORIO;31/12/2024;162097
1002;SATISFACTORIO;31/12/2024;91020674
1003;BUENO;31/12/2024;24121303
1004;SATISFACTORIO;31/12/2024;161909
1005;SATISFACTORIO;31/12/2024;471564
1006;BUENO;31/12/2024;153536
1007;BUENO;31/12/2024;442715
1008;GRAVE;31/12/2024;298412
1009;GRAVE;31/12/2024;301487
1010;SATISFACTORIO;31/12/2024;415012
1011;SATISFACTORIO;31/12/2024;324336
1012;SATISFACTORIO;31/12/2024;180413
1013;GRAVE;31/12/2024;155462
1014;SATISFACTORIO;31/12/2024;367286
1015;GRAVE;31/12/2024;297325
1016;BUENO;31/12/2024;205563
1017;BUENO;31/12/2024;368670
1018;SATISFACTORIO;31/12/2024;351178
1019;GRAVE;31/12/2024;91023573
1020;SATISFACTORIO;31/12/2024;181558
1021;BUENO;31/12/2024;299423
1022;SATISFACTORIO;31/12/2024;461391
1023;SATISFACTORIO;31/12/2024;903088
1024;SATISFACTORIO;31/12/2024;176930
1025;GRAVE;31/12/2024;480280
1026;GRAVE;31/12/2024;175218
1027;8;31/12/2024;360151
1028;BUENO;31/12/2024;154499
1029;SATISFACTORIO;31/12/2024;418087
1030;SATISFACTORIO;31/12/2024;358527
1031;BUENO;31/12/2024;208131
1032;SATISFACTORIO;31/12/2024;213638
1033;SATISFACTORIO;31/12/2024;410935
1034;SATISFACTORIO;31/12/2024;151054
1035;SATISFACTORIO;31/12/2024;174578
1036;SATISFACTORIO;31/12/2024;161938
1037;BUENO;31/12/2024;424495
1038;SATISFACTORIO;31/12/2024;508423
1039;SATISFACTORIO;31/12/2024;147401
1040;BUENO;31/12/2024;294843
1041;SATISFACTORIO;31/12/2024;172600
1042;BUENO;31/12/2024;293922
1043;SATISFACTORIO;31/12/2024;91016595
1044;SATISFACTORIO;31/12/2024;351041
1045;SATISFACTORIO;31/12/2024;174917
1046;BUENO;31/12/2024;210542
1047;BUENO;31/12/2024;138758
1048;SATISFACTORIO;31/12/2024;366972
1049;BUENO;31/12/2024;448473
1050;SATISFACTORIO;31/12/2024;138213
1051;SATISFACTORIO;31/12/2024;358386
1052;SATISFACTORIO;31/12/2024;139766
1053;SATISFACTORIO;31/12/2024;418536
1054;BUENO;31/12/2024;441386
1055;SATISFACTORIO;31/12/2024;137889
1056;GRAVE;31/12/2024;91021598
1057;SATISFACTORIO;31/12/2024;91030439
1058;SATISFACTORIO;31/12/2024;150423
1059;SATISFACTORIO;31/12/2024;139560
1060;GRAVE;31/12/2024;154899
1061;BUENO;31/12/2024;91021183
1062;SATISFACTORIO;31/12/2024;514744
1063;GRAVE;31/12/2024;454283
1064;GRAVE;31/12/2024;299720
1065;GRAVE;31/12/2024;297017
1066;BUENO;31/12/2024;173064
1067;BUENO;31/12/2024;150162
1068;SATISFACTORIO;31/12/2024;513828
1069;SATISFACTORIO;31/12/2024;145623
1070;SATISFACTORIO;31/12/2024;149516
1071;GRAVE;31/12/2024;461037
1072;GRAVE;31/12/2024;177180
1073;BUENO;31/12/2024;453222
1074;BUENO;31/12/2024;172603
1075;SATISFACTORIO;31/12/2024;166596
1076;SATISFACTORIO;31/12/2024;291601
1077;BUENO;31/12/2024;183938
1078;BUENO;31/12/2024;293646
1079;JUSTO;31/12/2024;355304
1080;SATISFACTORIO;31/12/2024;91026984
1081;SATISFACTORIO;31/12/2024;167447
1082;SATISFACTORIO;31/12/2024;186877
1083;SATISFACTORIO;31/12/2024;136688
1084;SATISFACTORIO;31/12/2024;355438
1085;GRAVE;31/12/2024;91021774
1086;BUENO;31/12/2024;91017486
1087;SATISFACTORIO;31/12/2024;136386
1088;SATISFACTORIO;31/12/2024;164384
1089;BUENO;31/12/2024;91022607
1090;SATISFACTORIO;31/12/2024;306515
1091;SATISFACTORIO;31/12/2024;603603
1092;SATISFACTORIO;31/12/2024;161666
1093;SATISFACTORIO;31/12/2024;158640
1094;GRAVE;31/12/2024;471748
1095;SATISFACTORIO;31/12/2024;444266
1096;SATISFACTORIO;31/12/2024;443176
1097;GRAVE;31/12/2024;156961
1098;BUENO;31/12/2024;173370
1099;GRAVE;31/12/2024;814861
1100;GRAVE;31/12/2024;350604
1101;SATISFACTORIO;31/12/2024;212555
1102;SATISFACTORIO;31/12/2024;370388
1103;JUSTO;31/12/2024;357150
1104;SATISFACTORIO;31/12/2024;171936
1105;SATISFACTORIO;31/12/2024;361653
1106;BUENO;31/12/2024;91013364
1107;SATISFACTORIO;31/12/2024;366453
1108;SATISFACTORIO;31/12/2024;184150
1109;BUENO;31/12/2024;465016
1110;SATISFACTORIO;31/12/2024;175276
1111;SATISFACTORIO;31/12/2024;355522
1112;JUSTO;31/12/2024;357396
1113;BUENO;31/12/2024;383418
1114;BUENO;31/12/2024;366117
1115;SATISFACTORIO;31/12/2024;171533
1116;SATISFACTORIO;31/12/2024;146264
1117;BUENO;31/12/2024;153681
1118;BUENO;31/12/2024;152531
1119;SATISFACTORIO;31/12/2024;187268
1120;SATISFACTORIO;31/12/2024;91021214
1121;BUENO;31/12/2024;152959
1122;SATISFACTORIO;31/12/2024;188132
1123;SATISFACTORIO;31/12/2024;479830
1124;SATISFACTORIO;31/12/2024;356724
1125;BUENO;31/12/2024;471513
1126;SATISFACTORIO;31/12/2024;153908
1127;SATISFACTORIO;31/12/2024;502768
1128;SATISFACTORIO;31/12/2024;174949
1129;SATISFACTORIO;31/12/2024;91017181
1130;SATISFACTORIO;31/12/2024;138838
1131;BUENO;31/12/2024;448962
1132;BUENO;31/12/2024;359370
1133;GRAVE;31/12/2024;294711
1134;SATISFACTORIO;31/12/2024;178750
1135;BUENO;31/12/2024;461331
1136;SATISFACTORIO;31/12/2024;181734
1137;BUENO;31/12/2024;147746
1138;SATISFACTORIO;31/12/2024;148196
1139;BUENO;31/12/2024;459075
1140;GRAVE;31/12/2024;156332
1141;GRAVE;31/12/2024;137817
1142;JUSTO;31/12/2024;153086
1143;SATISFACTORIO;31/12/2024;169317
1144;JUSTO;31/12/2024;476882
1145;SATISFACTORIO;31/12/2024;533807
1146;SATISFACTORIO;31/12/2024;364454
1147;BUENO;31/12/2024;301721
1148;SATISFACTORIO;31/12/2024;157220
1149;BUENO;31/12/2024;292882
1150;SATISFACTORIO;31/12/2024;159484
1151;GRAVE;31/12/2024;809556
1152;BUENO;31/12/2024;156413
1153;SATISFACTORIO;31/12/2024;363298
1154;BUENO;31/12/2024;207363
1155;SATISFACTORIO;31/12/2024;368900
1156;SATISFACTORIO;31/12/2024;172867
1157;BUENO;31/12/2024;442256
1158;SATISFACTORIO;31/12/2024;169954
1159;BUENO;31/12/2024;173739
1160;SATISFACTORIO;31/12/2024;300751
1161;GRAVE;31/12/2024;291129
1162;SATISFACTORIO;31/12/2024;443831
1163;BUENO;31/12/2024;171562
1164;BUENO;31/12/2024;448559
1165;SATISFACTORIO;31/12/2024;153891
1166;SATISFACTORIO;31/12/2024;350141
1167;SATISFACTORIO;31/12/2024;157537
1168;SATISFACTORIO;31/12/2024;159116
1169;SATISFACTORIO;31/12/2024;162430
1170;BUENO;31/12/2024;422718
1171;SATISFACTORIO;31/12/2024;157727
1172;SATISFACTORIO;31/12/2024;509548
1173;GRAVE;31/12/2024;419539
1174;BUENO;31/12/2024;148526
1175;BUENO;31/12/2024;173569
1176;SATISFACTORIO;31/12/2024;479810
1177;GRAVE;31/12/2024;156216
1178;BUENO;31/12/2024;419899
1179;GRAVE;31/12/2024;152169
1180;SATISFACTORIO;31/12/2024;414050
1181;BUENO;31/12/2024;209789
1182;SATISFACTORIO;31/12/2024;186790
1183;BUENO;31/12/2024;449504
1184;BUENO;31/12/2024;471511
1185;GRAVE;31/12/2024;418461
1186;BUENO;31/12/2024;419542
1187;GRAVE;31/12/2024;423529
1188;GRAVE;31/12/2024;384775
1189;BUENO;31/12/2024;211341
1190;BUENO;31/12/2024;293030
1191;GRAVE;31/12/2024;485954
1192;BUENO;31/12/2024;144412
1193;SATISFACTORIO;31/12/2024;24121597
1194;GRAVE;31/12/2024;300602
1195;SATISFACTORIO;31/12/2024;148618
1196;BUENO;31/12/2024;457532
1197;SATISFACTORIO;31/12/2024;460311
1198;SATISFACTORIO;31/12/2024;508887
1199;JUSTO;31/12/2024;370340
1200;SATISFACTORIO;31/12/2024;354947
1201;SATISFACTORIO;31/12/2024;171349
1202;BUENO;31/12/2024;174426
1203;BUENO;31/12/2024;382567
1204;BUENO;31/12/2024;524693
1205;SATISFACTORIO;31/12/2024;353614
1206;SATISFACTORIO;31/12/2024;447756
1207;BUENO;31/12/2024;171720
1208;BUENO;31/12/2024;213614
1209;GRAVE;31/12/2024;304223
1210;BUENO;31/12/2024;455138
1211;BUENO;31/12/2024;140583
1212;SATISFACTORIO;31/12/2024;415533
1213;SATISFACTORIO;31/12/2024;202644
1214;BUENO;31/12/2024;172791
1215;SATISFACTORIO;31/12/2024;150294
1216;BUENO;31/12/2024;172551
1217;BUENO;31/12/2024;91010704
1218;SATISFACTORIO;31/12/2024;91022550
1219;BUENO;31/12/2024;534123
1220;SATISFACTORIO;31/12/2024;159740
1221;GRAVE;31/12/2024;91014649
1222;SATISFACTORIO;31/12/2024;163140
1223;8;31/12/2024;804223
1224;BUENO;31/12/2024;471876
1225;BUENO;31/12/2024;819404
1226;SATISFACTORIO;31/12/2024;147391
1227;SATISFACTORIO;31/12/2024;422883
1228;BUENO;31/12/2024;166258
1229;BUENO;31/12/2024;299131
1230;JUSTO;31/12/2024;152548
1231;SATISFACTORIO;31/12/2024;351585
1232;GRAVE;31/12/2024;147777
1233;SATISFACTORIO;31/12/2024;449884
1234;GRAVE;31/12/2024;441960
1235;GRAVE;31/12/2024;152683
1236;SATISFACTORIO;31/12/2024;147350
1237;BUENO;31/12/2024;209708
1238;SATISFACTORIO;31/12/2024;165241
1239;SATISFACTORIO;31/12/2024;418114
1240;SATISFACTORIO;31/12/2024;187315
1241;SATISFACTORIO;31/12/2024;175472
1242;JUSTO;31/12/2024;476874
1243;SATISFACTORIO;31/12/2024;154457
1244;GRAVE;31/12/2024;302252
1245;SATISFACTORIO;31/12/2024;471836
1246;SATISFACTORIO;31/12/2024;518168
1247;SATISFACTORIO;31/12/2024;138470
1248;SATISFACTORIO;31/12/2024;182960
1249;SATISFACTORIO;31/12/2024;452461
1250;BUENO;31/12/2024;422841
1251;SATISFACTORIO;31/12/2024;151073
1252;8;31/12/2024;176061
1253;JUSTO;31/12/2024;472353
1254;GRAVE;31/12/2024;175430
1255;BUENO;31/12/2024;146945
1256;SATISFACTORIO;31/12/2024;351229
1257;BUENO;31/12/2024;357330
1258;GRAVE;31/12/2024;819497
1259;BUENO;31/12/2024;149954
1260;GRAVE;31/12/2024;302963
1261;SATISFACTORIO;31/12/2024;356154
1262;SATISFACTORIO;31/12/2024;305495
1263;GRAVE;31/12/2024;445977
1264;SATISFACTORIO;31/12/2024;24122614
1265;SATISFACTORIO;31/12/2024;156591
1266;SATISFACTORIO;31/12/2024;382208
1267;GRAVE;31/12/2024;156094
1268;SATISFACTORIO;31/12/2024;150376
1269;SATISFACTORIO;31/12/2024;365199
1270;SATISFACTORIO;31/12/2024;380690
1271;BUENO;31/12/2024;350903
1272;SATISFACTORIO;31/12/2024;473462
1273;JUSTO;31/12/2024;445153
1274;SATISFACTORIO;31/12/2024;442369
1275;GRAVE;31/12/2024;91022794
1276;SATISFACTORIO;31/12/2024;444013
1277;SATISFACTORIO;31/12/2024;168058
1278;BUENO;31/12/2024;440808
1279;BUENO;31/12/2024;177614
1280;BUENO;31/12/2024;167846
1281;SATISFACTORIO;31/12/2024;358458
1282;BUENO;31/12/2024;361521
1283;GRAVE;31/12/2024;301370
1284;SATISFACTORIO;31/12/2024;903428
1285;SATISFACTORIO;31/12/2024;179639
1286;BUENO;31/12/2024;357609
1287;SATISFACTORIO;31/12/2024;159630
1288;BUENO;31/12/2024;165263
1289;SATISFACTORIO;31/12/2024;350518
1290;SATISFACTORIO;31/12/2024;480363
1291;SATISFACTORIO;31/12/2024;173222
1292;BUENO;31/12/2024;416084
1293;SATISFACTORIO;31/12/2024;179152
1294;SATISFACTORIO;31/12/2024;365068
1295;SATISFACTORIO;31/12/2024;173221
1296;SATISFACTORIO;31/12/2024;381370
1297;GRAVE;31/12/2024;91023512
1298;SATISFACTORIO;31/12/2024;163871
1299;BUENO;31/12/2024;153302
1300;GRAVE;31/12/2024;91016273
1301;SATISFACTORIO;31/12/2024;91013275
1302;SATISFACTORIO;31/12/2024;153817
1303;BUENO;31/12/2024;207120
1304;BUENO;31/12/2024;364045
1305;JUSTO;31/12/2024;356452
1306;SATISFACTORIO;31/12/2024;138829
1307;SATISFACTORIO;31/12/2024;91016226
1308;SATISFACTORIO;31/12/2024;442565
1309;SATISFACTORIO;31/12/2024;513177
1310;SATISFACTORIO;31/12/2024;481821
1311;BUENO;31/12/2024;363175
1312;BUENO;31/12/2024;471442
1313;SATISFACTORIO;31/12/2024;381456
1314;SATISFACTORIO;31/12/2024;357168
1315;GRAVE;31/12/2024;814555
1316;SATISFACTORIO;31/12/2024;188108
1317;BUENO;31/12/2024;203219
1318;JUSTO;31/12/2024;156006
1319;GRAVE;31/12/2024;175382
1320;BUENO;31/12/2024;442709
1321;SATISFACTORIO;31/12/2024;91014610
1322;SATISFACTORIO;31/12/2024;187597
1323;SATISFACTORIO;31/12/2024;462329
1324;SATISFACTORIO;31/12/2024;167035
1325;BUENO;31/12/2024;91021188
1326;SATISFACTORIO;31/12/2024;448259
1327;BUENO;31/12/2024;364776
1328;SATISFACTORIO;31/12/2024;384419
1329;GRAVE;31/12/2024;418072
1330;SATISFACTORIO;31/12/2024;415702
1331;JUSTO;31/12/2024;155942
1332;SATISFACTORIO;31/12/2024;353173
1333;BUENO;31/12/2024;91030792
1334;BUENO;31/12/2024;355698
1335;SATISFACTORIO;31/12/2024;91030249
1336;SATISFACTORIO;31/12/2024;355027
1337;SATISFACTORIO;31/12/2024;188565
1338;BUENO;31/12/2024;294753
1339;BUENO;31/12/2024;361060
1340;SATISFACTORIO;31/12/2024;458608
1341;SATISFACTORIO;31/12/2024;185320
1342;SATISFACTORIO;31/12/2024;414174
1343;SATISFACTORIO;31/12/2024;453177
1344;SATISFACTORIO;31/12/2024;91023007
1345;SATISFACTORIO;31/12/2024;415299
1346;SATISFACTORIO;31/12/2024;147521
1347;SATISFACTORIO;31/12/2024;322331
1348;SATISFACTORIO;31/12/2024;187462
1349;SATISFACTORIO;31/12/2024;187319
1350;SATISFACTORIO;31/12/2024;91013467
1351;SATISFACTORIO;31/12/2024;91017538
1352;BUENO;31/12/2024;209107
1353;SATISFACTORIO;31/12/2024;147405
1354;BUENO;31/12/2024;442204
1355;SATISFACTORIO;31/12/2024;449594
1356;BUENO;31/12/2024;153320
1357;SATISFACTORIO;31/12/2024;137414
1358;SATISFACTORIO;31/12/2024;351998
1359;SATISFACTORIO;31/12/2024;178805
1360;SATISFACTORIO;31/12/2024;149489
1361;SATISFACTORIO;31/12/2024;208764
1362;BUENO;31/12/2024;421734
1363;GRAVE;31/12/2024;91015610
1364;BUENO;31/12/2024;171334
1365;SATISFACTORIO;31/12/2024;185726
1366;SATISFACTORIO;31/12/2024;184359
1367;SATISFACTORIO;31/12/2024;471514
1368;SATISFACTORIO;31/12/2024;384960
1369;GRAVE;31/12/2024;91021754
1370;BUENO;31/12/2024;138509
1371;SATISFACTORIO;31/12/2024;355579
1372;SATISFACTORIO;31/12/2024;174195
1373;BUENO;31/12/2024;152023
1374;GRAVE;31/12/2024;351968
1375;GRAVE;31/12/2024;300122
1376;BUENO;31/12/2024;153644
1377;BUENO;31/12/2024;208281
1378;MUY POBRE;31/12/2024;204198
1379;JUSTO;31/12/2024;296342
1380;SATISFACTORIO;31/12/2024;166841
1381;BUENO;31/12/2024;518916
1382;SATISFACTORIO;31/12/2024;184614
1383;SATISFACTORIO;31/12/2024;152892
